counterparty;country;industry;exposure;pd_th
5946;20021;20079;947.725431020272;-2.14095156714714
5947;20015;20055;43.9955272181244;-3.54008379920615
5948;20023;20070;298.670265357941;-3.23888011835298
5949;20039;20057;1160.28091679783;-3.39240481042436
5950;20002;20079;183.866951614618;-3.17900331703147
5951;20005;20051;27.68565939081;-3.39240481042436
5952;20014;20057;1032.13515966655;-2.46338973862845
5953;20007;20054;664.703763555735;-2.46338973862845
5954;20004;20063;756.283770943494;-3.39240481042436
5955;20009;20065;764.229249167156;-3.23888011835298
5956;20038;20068;1546.13240799847;-3.20906237282333
5957;20042;20054;99.7210131026804;-2.46338973862845
5958;20019;20066;2335.50183597134;-2.92550142591559
5959;20035;20073;460.168431513011;-3.14869725402409
5960;20004;20063;271.303397137672;-3.17900331703147
5961;20044;20067;1001.86993704102;-2.27543246002579
5962;20024;20055;444.320703856647;-3.14869725402409
5963;20032;20056;271.316318135693;-2.14095156714714
5964;20029;20065;753.729366655362;-3.14869725402409
5965;20006;20069;2643.65534658048;-3.17900331703147
5966;20043;20056;402.961731279681;-2.27543246002579
5967;20001;20065;678.555876947939;-2.92550142591559
5968;20016;20072;237.259505316615;-3.20906237282333
5969;20039;20057;275.609689764678;-3.17900331703147
5970;20032;20052;450.237487908453;-2.80832461598966
5971;20009;20072;1351.90656590731;-3.54008379920615
5972;20042;20066;2690.67489529464;-2.80832461598966
5973;20010;20063;334.682290907949;-3.20906237282333
5974;20005;20062;230.898515003999;-2.14095156714714
5975;20024;20057;60.6995658017695;-2.80832461598966
5976;20043;20070;355.578423477709;-3.03884551754563
5977;20007;20061;134.736851483297;-2.14095156714714
5978;20025;20080;949.750298592162;-3.17900331703147
5979;20003;20063;2156.33403310988;-2.14095156714714
5980;20011;20074;1054.48196079106;-2.92550142591559
5981;20039;20076;242.680105380714;-3.17900331703147
5982;20027;20072;1374.74777824701;-2.27543246002579
5983;20048;20078;468.118710443377;-3.14869725402409
5984;20043;20062;672.403606120497;-2.27543246002579
5985;20027;20052;1423.24236085592;-3.23888011835298
5986;20046;20070;1290.25281961532;-3.54008379920615
5987;20012;20058;2268.86952469561;-2.80832461598966
5988;20032;20065;1153.08377515049;-2.92550142591559
5989;20021;20062;375.74573000893;-2.92550142591559
5990;20047;20068;2148.41716537688;-3.17900331703147
5991;20006;20059;379.510211292654;-2.27543246002579
5992;20044;20055;27.6869215899667;-3.20906237282333
5993;20004;20063;406.690924894065;-3.14869725402409
5994;20050;20056;468.986487947404;-3.23888011835298
5995;20045;20062;205.212313681841;-3.03884551754563
5996;20026;20052;122.312512714416;-2.27543246002579
5997;20013;20079;277.300536166877;-2.27543246002579
5998;20013;20077;39.136606734246;-2.14095156714714
5999;20044;20064;122.11950076744;-3.17900331703147
6000;20033;20056;729.155957100815;-2.27543246002579
6001;20007;20080;271.876167040318;-2.64047950450334
6002;20024;20072;174.393956345667;-2.80832461598966
6003;20024;20078;71.0951969958842;-3.20906237282333
6004;20017;20061;999.641517409542;-2.80832461598966
6005;20011;20054;334.842943551715;-2.14095156714714
6006;20037;20072;1454.07379969003;-2.64047950450334
6007;20026;20060;376.964917872101;-2.14095156714714
6008;20033;20051;35.8677934855223;-2.80832461598966
6009;20043;20077;1755.0849932337;-3.39240481042436
6010;20021;20079;1198.21841358663;-3.23888011835298
6011;20012;20076;456.848792266101;-2.80832461598966
6012;20026;20077;1606.47506489773;-3.23888011835298
6013;20045;20071;4328.53110481925;-2.64047950450334
6014;20022;20056;1436.83664649501;-3.03884551754563
6015;20033;20068;4269.16291569515;-2.92550142591559
6016;20034;20058;2495.32454634521;-3.54008379920615
6017;20028;20057;1473.21569352391;-3.17900331703147
6018;20030;20055;852.621544110489;-2.92550142591559
6019;20025;20053;68.8119404949248;-2.14095156714714
6020;20009;20072;946.48173912884;-2.27543246002579
6021;20038;20079;595.12681607157;-2.92550142591559
6022;20036;20078;657.115747220814;-2.14095156714714
6023;20037;20071;923.313005785358;-2.92550142591559
6024;20030;20074;617.635019123554;-3.39240481042436
6025;20006;20080;2806.91423234148;-2.27543246002579
6026;20024;20080;1518.00691700521;-3.14869725402409
6027;20041;20072;142.410497181118;-2.46338973862845
6028;20013;20073;446.444543226697;-2.14095156714714
6029;20042;20073;1352.01801355453;-2.64047950450334
6030;20048;20071;1268.91886844055;-2.64047950450334
6031;20018;20061;527.289176825434;-2.14095156714714
6032;20027;20069;61.8558944655754;-2.80832461598966
6033;20047;20078;206.438313703984;-2.46338973862845
6034;20036;20054;435.442852903968;-3.17900331703147
6035;20040;20073;582.52497157082;-2.27543246002579
6036;20009;20054;123.36775452988;-3.54008379920615
6037;20049;20069;411.797888576984;-2.64047950450334
6038;20029;20062;876.938484567118;-2.27543246002579
6039;20039;20056;286.337170117514;-3.54008379920615
6040;20023;20078;126.312003598826;-2.27543246002579
6041;20011;20051;841.441287617099;-2.14095156714714
6042;20023;20060;1465.05694641712;-2.64047950450334
6043;20018;20078;1289.4780197692;-2.64047950450334
6044;20025;20067;283.90070097521;-2.14095156714714
6045;20004;20079;165.657934267074;-3.17900331703147
6046;20016;20078;1486.5321368031;-3.17900331703147
6047;20023;20053;3830.08705617344;-3.17900331703147
6048;20011;20078;248.40230634436;-2.14095156714714
6049;20015;20065;227.788309097892;-3.03884551754563
6050;20032;20058;676.792675163597;-2.14095156714714
6051;20042;20052;1415.34468131859;-3.14869725402409
6052;20027;20059;615.010193549097;-3.23888011835298
6053;20030;20059;1119.31474787116;-3.23888011835298
6054;20031;20061;585.516594815999;-2.64047950450334
6055;20008;20055;19.3281856025353;-3.17900331703147
6056;20022;20069;1680.05619748476;-3.54008379920615
6057;20015;20069;114.192803199309;-2.64047950450334
6058;20005;20057;1523.73999011614;-3.14869725402409
6059;20034;20068;27.154088274812;-3.14869725402409
6060;20014;20060;1092.36887372555;-3.17900331703147
6061;20032;20070;90.5083701679011;-3.23888011835298
6062;20002;20073;649.148304015398;-2.27543246002579
6063;20036;20060;1251.03530283542;-3.17900331703147
6064;20011;20068;120.828564552773;-3.54008379920615
6065;20040;20070;1575.56383756739;-2.46338973862845
6066;20032;20070;1786.03788829389;-3.14869725402409
6067;20033;20066;19.3612342079967;-2.46338973862845
6068;20049;20056;537.61297557503;-3.54008379920615
6069;20023;20063;721.627726177585;-2.80832461598966
6070;20049;20060;2036.81613869014;-3.39240481042436
6071;20015;20059;2693.89415706012;-2.64047950450334
6072;20021;20052;636.271623894572;-2.46338973862845
6073;20032;20056;1524.28332448931;-3.39240481042436
6074;20016;20059;267.821861590689;-3.14869725402409
6075;20041;20061;1267.6893909973;-2.14095156714714
6076;20008;20069;1400.28914428296;-3.39240481042436
6077;20029;20063;445.757154375315;-3.23888011835298
6078;20034;20057;1064.6976420663;-3.03884551754563
6079;20013;20075;2001.06385155561;-2.14095156714714
6080;20021;20075;50.0151552259922;-2.92550142591559
6081;20026;20058;2364.52971917194;-3.17900331703147
6082;20036;20059;242.636090997439;-3.14869725402409
6083;20003;20074;1189.59220494599;-2.92550142591559
6084;20023;20052;117.691992316395;-3.14869725402409
6085;20032;20055;634.656842332333;-2.46338973862845
6086;20029;20051;100.837312697517;-2.27543246002579
6087;20048;20073;1062.66778889568;-2.27543246002579
6088;20016;20051;1631.48386209252;-3.14869725402409
6089;20004;20057;1732.56265139084;-2.80832461598966
6090;20002;20065;390.683569945395;-3.54008379920615
6091;20048;20076;2046.59159100595;-2.80832461598966
6092;20009;20066;325.53211832419;-2.80832461598966
6093;20033;20071;141.245171893388;-2.64047950450334
6094;20046;20058;104.556463193148;-3.39240481042436
6095;20011;20072;651.039286516607;-3.17900331703147
6096;20026;20070;366.299802903086;-3.14869725402409
6097;20007;20075;2144.54786280606;-2.80832461598966
6098;20024;20054;2277.7658792815;-3.54008379920615
6099;20002;20072;264.1232307069;-3.14869725402409
6100;20042;20064;1449.29644829574;-3.03884551754563
6101;20034;20070;143.91666424146;-3.20906237282333
6102;20040;20053;1000.50904346429;-2.64047950450334
6103;20002;20065;18.1329657920885;-2.27543246002579
6104;20020;20071;929.139683148953;-3.23888011835298
6105;20006;20055;424.017646815628;-3.20906237282333
6106;20028;20052;9.6296456255605;-2.64047950450334
6107;20030;20069;2384.0008365233;-3.03884551754563
6108;20040;20076;1339.57715328307;-3.20906237282333
6109;20007;20051;1429.69275823308;-3.17900331703147
6110;20031;20059;855.746485250902;-3.17900331703147
6111;20003;20053;528.231089003384;-3.54008379920615
6112;20014;20072;1226.49628851087;-2.92550142591559
6113;20017;20072;176.56212253496;-3.03884551754563
6114;20011;20058;1435.0650968019;-3.17900331703147
6115;20039;20061;7.65049923211336;-2.46338973862845
6116;20049;20069;495.308001991361;-3.03884551754563
6117;20018;20063;2328.3127703077;-3.54008379920615
6118;20003;20078;1138.83867203714;-2.64047950450334
6119;20002;20077;1014.48423504354;-2.14095156714714
6120;20013;20074;292.778481468273;-3.23888011835298
6121;20004;20068;909.136672071174;-3.17900331703147
6122;20042;20053;1119.38249781252;-2.64047950450334
6123;20012;20075;1252.00894936444;-2.64047950450334
6124;20015;20070;38.9177297056386;-2.64047950450334
6125;20016;20065;2521.50502974603;-3.39240481042436
6126;20017;20051;116.684299122921;-3.03884551754563
6127;20013;20060;1827.12089124353;-2.80832461598966
6128;20005;20057;202.609395608306;-3.23888011835298
6129;20032;20073;357.563366611096;-3.54008379920615
6130;20047;20079;354.90811224911;-3.39240481042436
6131;20018;20052;89.9313823319972;-3.54008379920615
6132;20042;20071;336.680098551517;-3.17900331703147
6133;20041;20071;23.8088667278928;-3.17900331703147
6134;20018;20069;1120.13542834194;-2.92550142591559
6135;20036;20064;225.932464803455;-3.03884551754563
6136;20032;20052;115.766557399184;-2.64047950450334
6137;20032;20076;1870.3731782739;-2.64047950450334
6138;20047;20062;1115.00501442225;-3.14869725402409
6139;20031;20079;298.842917196453;-2.80832461598966
6140;20040;20068;681.060728617013;-3.23888011835298
6141;20007;20071;121.578448352656;-3.03884551754563
6142;20040;20076;638.958296272904;-2.92550142591559
6143;20033;20063;202.386338846399;-2.64047950450334
6144;20044;20071;493.683253414929;-2.64047950450334
6145;20015;20056;885.784376370621;-2.46338973862845
6146;20035;20052;452.203824650496;-2.80832461598966
6147;20044;20072;611.072404775769;-2.14095156714714
6148;20002;20051;961.133778053236;-2.64047950450334
6149;20029;20064;830.007819416833;-2.27543246002579
6150;20037;20052;1206.64928073726;-2.64047950450334
6151;20002;20077;276.672433130443;-2.27543246002579
6152;20035;20072;627.407250460237;-2.80832461598966
6153;20036;20053;1715.84595917704;-3.39240481042436
6154;20027;20068;657.894934527576;-2.92550142591559
6155;20038;20059;541.372056119144;-3.03884551754563
6156;20041;20073;437.787596601993;-2.46338973862845
6157;20030;20064;329.273437725726;-3.54008379920615
6158;20006;20065;3665.7605821029;-3.39240481042436
6159;20027;20059;800.94836275549;-2.80832461598966
6160;20025;20052;173.243900761008;-2.27543246002579
6161;20048;20075;163.291468905982;-3.54008379920615
6162;20041;20063;517.776735126972;-3.17900331703147
6163;20050;20067;2684.45597390149;-2.92550142591559
6164;20046;20077;572.322939056903;-3.03884551754563
6165;20016;20060;42.5371332094073;-2.46338973862845
6166;20044;20064;1487.52429700437;-3.14869725402409
6167;20008;20071;452.448337804526;-2.14095156714714
6168;20043;20073;3254.03109921103;-3.54008379920615
6169;20028;20061;742.538963402522;-2.14095156714714
6170;20040;20065;1821.0645186806;-2.80832461598966
6171;20015;20075;1126.09011023761;-2.14095156714714
6172;20044;20060;1212.82624552744;-3.17900331703147
6173;20045;20074;98.0611073468588;-2.92550142591559
6174;20036;20056;233.853834681213;-2.27543246002579
6175;20011;20052;2525.08457178686;-2.92550142591559
6176;20038;20065;1.8442627042532;-2.64047950450334
6177;20037;20077;85.0186562765068;-2.14095156714714
6178;20010;20070;303.9342874216;-3.03884551754563
6179;20019;20067;877.415937329543;-2.46338973862845
6180;20008;20054;68.8268756493926;-2.80832461598966
6181;20043;20068;141.277730029036;-2.80832461598966
6182;20046;20080;583.970841020346;-2.64047950450334
6183;20032;20079;41.2034341134131;-2.92550142591559
6184;20006;20076;330.184659454972;-2.27543246002579
6185;20003;20068;287.245054263622;-2.64047950450334
6186;20033;20052;3964.82214869416;-2.27543246002579
6187;20033;20076;3863.04615975773;-3.20906237282333
6188;20016;20053;3672.35448004162;-3.17900331703147
6189;20017;20077;1622.22853045105;-2.80832461598966
6190;20039;20077;1415.36390189563;-2.27543246002579
6191;20010;20060;3574.88506355377;-2.92550142591559
6192;20020;20051;2485.39297083828;-2.14095156714714
6193;20038;20059;1959.16692531648;-2.92550142591559
6194;20024;20068;551.513369660825;-3.20906237282333
6195;20037;20063;259.810553397983;-2.27543246002579
6196;20006;20073;3359.40047336702;-2.64047950450334
6197;20046;20070;1149.64942536773;-3.23888011835298
6198;20017;20057;449.277759923257;-3.14869725402409
6199;20010;20073;656.612083781511;-3.23888011835298
6200;20042;20059;1378.94923049481;-2.46338973862845
6201;20009;20057;206.081989388272;-3.17900331703147
6202;20034;20073;1010.95219363396;-2.64047950450334
6203;20010;20072;2330.11694798682;-2.80832461598966
6204;20017;20079;72.184344929569;-3.14869725402409
6205;20050;20077;2253.16170332203;-3.14869725402409
6206;20048;20072;4566.62054707236;-3.03884551754563
6207;20040;20063;528.411167208105;-2.80832461598966
6208;20029;20075;905.507162475804;-3.03884551754563
6209;20016;20060;474.140019156039;-3.14869725402409
6210;20042;20079;1083.54669246347;-3.20906237282333
6211;20024;20062;66.6073967926075;-2.14095156714714
6212;20049;20078;1307.41366181047;-3.20906237282333
6213;20036;20062;2101.08400309894;-3.03884551754563
6214;20001;20057;226.168427616358;-3.14869725402409
6215;20008;20070;181.692078243941;-3.17900331703147
6216;20034;20060;421.902002783296;-3.23888011835298
6217;20027;20051;230.841834563762;-3.14869725402409
6218;20027;20078;808.417763519001;-3.23888011835298
6219;20011;20065;921.40754680605;-2.14095156714714
6220;20006;20053;4031.2848293916;-3.17900331703147
6221;20040;20062;380.273880902678;-2.14095156714714
6222;20027;20065;761.283770161581;-3.20906237282333
6223;20046;20052;1103.58712724866;-2.92550142591559
6224;20021;20063;869.118111844718;-3.17900331703147
6225;20031;20076;40.732997387727;-3.17900331703147
6226;20040;20074;1075.29825061084;-2.64047950450334
6227;20039;20076;3984.28036810315;-2.27543246002579
6228;20022;20058;349.875502754003;-3.03884551754563
6229;20008;20071;877.042487192773;-2.46338973862845
6230;20014;20055;542.419269680977;-3.14869725402409
6231;20030;20054;1071.73217039797;-3.03884551754563
6232;20011;20069;1259.73765268446;-2.14095156714714
6233;20012;20056;1641.80301307681;-2.92550142591559
6234;20002;20078;1080.09258738098;-3.23888011835298
6235;20006;20064;1690.4042585844;-3.03884551754563
6236;20003;20056;585.891667753458;-3.20906237282333
6237;20048;20067;483.770306222141;-2.80832461598966
6238;20004;20063;518.993520177901;-3.03884551754563
6239;20043;20064;898.040670859528;-2.27543246002579
6240;20028;20061;2039.65764856877;-2.46338973862845
6241;20012;20055;460.094815249816;-2.14095156714714
6242;20035;20059;1219.70314435185;-2.92550142591559
6243;20048;20080;1475.7234173918;-2.64047950450334
6244;20006;20059;210.184600204229;-3.54008379920615
6245;20020;20055;1163.36026783557;-3.14869725402409
6246;20032;20074;983.356906059098;-3.14869725402409
6247;20007;20055;1463.92769916894;-3.17900331703147
6248;20002;20072;1882.69902396336;-2.92550142591559
6249;20038;20066;4171.7743558615;-2.14095156714714
6250;20022;20055;1025.37254519285;-3.39240481042436
6251;20022;20059;518.820198252797;-2.46338973862845
6252;20022;20054;1581.05301856253;-3.54008379920615
6253;20014;20079;1667.60559930446;-3.14869725402409
6254;20030;20055;1351.25690508158;-2.92550142591559
6255;20031;20066;598.92316441983;-2.14095156714714
6256;20044;20075;471.277623437345;-2.14095156714714
6257;20007;20070;2127.61641978477;-3.20906237282333
6258;20020;20070;208.072770212453;-3.54008379920615
6259;20021;20068;2006.56524850967;-3.39240481042436
6260;20027;20079;180.404415819794;-2.14095156714714
6261;20021;20052;677.116557955742;-3.17900331703147
6262;20029;20055;936.129569965315;-2.80832461598966
6263;20048;20064;1362.71444983305;-2.92550142591559
6264;20036;20078;864.336452624856;-3.17900331703147
